"ID|""Title""|""Owning_Organization""|""Business_Process_Owner""|""Modified""|""Modified_By""|""Function""|""Site""|""Vendor_contact""|""Data_subject_type""|""Business_Process""|""SCOPE_Number""|""Life_Cycle_Status""|""Retired_Date""|""Description""|""Repository_Type""|""Subtype""|""Vendor_involved""|""SAP_Vendor_Number""|""SAP_Vendor_Name""|""Vendor_qualification""|""Country_collected""|""num_of_Data_Stakeholders_from_US""|""Adverse_Event_Information""|""Biometric_Data""|""Consumer_account_username_and_password""|""Credit_Card_Numbers""|""Criminal_or_judicial_records""|""Data_about_children_under_13""|""Data_about_teens_13_15_years_old""|""Data_about_teens_16_18_years_old""|""Digital_signature_data""|""Electronic_identification_data""|""Family_composition""|""Financial_account_number""|""Genetic_data""|""Government_ID""|""Identification_data""|""Image_sound_recordings""|""Other_health_or_medical_data""|""Personal_characteristics""|""Political_opinions""|""Precise_geolocation_data""|""Profession""|""PHI_as_defined_by_HIPAA""|""Racial_or_ethnic_origin""|""Religious_or_philosophical_beliefs""|""Sex_life""|""Trade_union_membership""|""Data_From_Children""|""ADM""|""RoPA_linked_to_IT_Asset""|""Unregistered_application_info""|""Inventory_Status""|""Inventory_Criteria""|""Inventory_Evidence""|""Lawfulness_Basis_Status""|""Lawfulness_Basis_Criteria""|""Lawfulness_Basis_Evidence""|""Notice_Status""|""Notice_Criteria""|""Notice_Evidence""|""Minimization_Status""|""Minimization_Criteria""|""Minimization_Evidence""|""Data_retention_Status""|""Data_Retention_Criteria""|""Data_Retention_Evidence""|""Reasonable_InfoSec_Status""|""Reasonable_InfoSec_Criteria""|""Reasonable_InfoSec_Evidence""|""Data_Subject_Rights_Status""|""Data_Subject_Rights_Criteria""|""Data_Subject_Rights_Evidence""|""Vendors_Status""|""Vendors_Criteria""|""Vendors_Evidence""|""custom_field_1""|""custom_field_2""|""custom_field_3""|""custom_field_4""|""custom_field_5""|""custom_field_6""|""custom_field_7""|""custom_field_8""|""custom_field_9""|""custom_field_10""|""Last_review_date""|""Last_reviewed_reviewer""|""XLS_Template_ID""|""Remediation_GUV_Number""|""California_relevancy""|""Item_Type""|""Path""|""Created""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"940|""Media - NA Performance Marketing Activity via Quigley Simpson""|""Brand Operations""|""Dietrich"," Adam""|""2019-09-25 16:51:49""|""Porter"," Blair""|""MKT""|""""|""""|""Consumer""|""Media Advertising Planning", Execution," Performance Reporting and Measurement""|""C022""|""Leverage/Optimize""|""""|""""|""Digital""|""Support Service""|""1""|""15061849""|""Quigley Simpson""|""Data Processor""|""UNITED STATES""|""> 1",0,"000""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""""|""""|""Not started""|""""|""""|""In line with SCOPE""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""KimbleKaneeta2019-09-05BrandOps003""|""""|""1""|""Item""|""sites/CCPATeam/Lists/LIST  Processing Activity""|""2019-09-06 14:46:43""",,,,,,,,,,,,,,,,,,,,,,,,
"941|""Media - NA Performance Marketing Activity via W&K""|""Brand Operations""|""Hoenig"," Lauren""|""2019-09-24 15:20:33""|""Weiss"," Linda""|""MKT""|""""|""""|""Consumer""|""Media Advertising Planning", Execution," Performance Reporting and Measurement""|""C022""|""Leverage/Optimize""|""""|""""|""Digital""|""Support Service""|""1""|""15119508""|""Wieden & Kennedy""|""Data Controller""|""UNITED STATES""|""> 1",0,"000""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""""|""""|""Not started""|""""|""""|""In line with SCOPE""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""KimbleKaneeta2019-09-05BrandOps004""|""""|""1""|""Item""|""sites/CCPATeam/Lists/LIST  Processing Activity""|""2019-09-06 14:46:44""",,,,,,,,,,,,,,,,,,,,,,,,
"942|""Media - NA Performance Marketing Activity via MMI""|""Brand Operations""|""Hoenig"," Lauren""|""2019-09-24 15:20:33""|""Weiss"," Linda""|""MKT""|""""|""""|""Consumer""|""Media Advertising Planning", Execution," Performance Reporting and Measurement""|""C022""|""Leverage/Optimize""|""""|""""|""Digital""|""Support Service""|""1""|""""|""MMI""|""Data Controller""|""UNITED STATES""|""> 1",0,"000""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""""|""""|""Not started""|""""|""""|""In line with SCOPE""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""KimbleKaneeta2019-09-05BrandOps005""|""""|""1""|""Item""|""sites/CCPATeam/Lists/LIST  Processing Activity""|""2019-09-06 14:46:45""",,,,,,,,,,,,,,,,,,,,,,,,
"943|""Media - NA Brands using Google capabilities involving uploading hashed CRM lists""|""Brand Operations""|""Hoenig"," Lauren""|""2019-09-24 15:20:25""|""Weiss"," Linda""|""MKT""|""""|""""|""Consumer""|""Media Advertising Planning", Execution," Performance Reporting and Measurement""|""C022""|""Leverage/Optimize""|""""|""""|""Digital""|""Data files (xls", csv, pdf," accdb)""|""1""|""20517734""|""Google""|""Data Controller""|""UNITED STATES""|""> 1",0,"000""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""""|""""|""Not started""|""""|""""|""In line with SCOPE""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""KimbleKaneeta2019-09-05BrandOps006""|""""|""1""|""Item""|""sites/CCPATeam/Lists/LIST  Processing Activity""|""2019-09-06 14:46:46""",,,,,,,,,,,,,,,,,,,,,
"944|""Media - NA Brands using Facebook capabilities involving uploading hashed CRM lists""|""Brand Operations""|""Hoenig"," Lauren""|""2019-09-24 15:20:23""|""Weiss"," Linda""|""MKT""|""""|""""|""Consumer""|""Media Advertising Planning", Execution," Performance Reporting and Measurement""|""C029""|""Leverage/Optimize""|""""|""""|""Digital""|""Data files (xls", csv, pdf," accdb)""|""1""|""15336292""|""Facebook""|""Data Controller""|""UNITED STATES""|""> 1",0,"000""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""""|""""|""Not started""|""""|""""|""In line with SCOPE""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""KimbleKaneeta2019-09-05BrandOps007""|""""|""1""|""Item""|""sites/CCPATeam/Lists/LIST  Processing Activity""|""2019-09-06 14:46:47""",,,,,,,,,,,,,,,,,,,,,
"945|""Media - NA Brands using Bing capabilities involving uploading hashed CRM lists""|""Brand Operations""|""Hoenig"," Lauren""|""2019-09-24 15:21:48""|""Weiss"," Linda""|""MKT""|""""|""""|""Consumer""|""Media Advertising Planning", Execution," Performance Reporting and Measurement""|""C029""|""Leverage/Optimize""|""""|""""|""Digital""|""Data files (xls", csv, pdf," accdb)""|""1""|""""|""Bing""|""Data Controller""|""UNITED STATES""|""> 1",0,"000""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""""|""""|""Not started""|""""|""""|""In line with SCOPE""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""KimbleKaneeta2019-09-05BrandOps008""|""""|""1""|""Item""|""sites/CCPATeam/Lists/LIST  Processing Activity""|""2019-09-06 14:46:49""",,,,,,,,,,,,,,,,,,,,,
"946|""Media - NA Brands using Snapchat capabilities involving uploading hashed CRM lists""|""Brand Operations""|""Hoenig"," Lauren""|""2019-09-24 15:20:19""|""Weiss"," Linda""|""MKT""|""""|""""|""Consumer""|""Media Advertising Planning", Execution," Performance Reporting and Measurement""|""C029""|""Leverage/Optimize""|""""|""""|""Digital""|""Data files (xls", csv, pdf," accdb)""|""1""|""""|""Snapchat""|""Data Controller""|""UNITED STATES""|""> 1",0,"000""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""""|""""|""Not started""|""""|""""|""In line with SCOPE""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""KimbleKaneeta2019-09-05BrandOps009""|""""|""1""|""Item""|""sites/CCPATeam/Lists/LIST  Processing Activity""|""2019-09-06 14:46:51""",,,,,,,,,,,,,,,,,,,,,
"947|""Media - NA Brands using Twitter capabilities involving uploading hashed CRM lists""|""Brand Operations""|""Hoenig"," Lauren""|""2019-09-24 15:21:52""|""Weiss"," Linda""|""MKT""|""""|""""|""Consumer""|""Media Advertising Planning", Execution," Performance Reporting and Measurement""|""C029""|""Leverage/Optimize""|""""|""""|""Digital""|""Data files (xls", csv, pdf," accdb)""|""1""|""15268439""|""Twitter""|""Data Controller""|""UNITED STATES""|""> 1",0,"000""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""""|""""|""Not started""|""""|""""|""In line with SCOPE""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""KimbleKaneeta2019-09-05BrandOps010""|""""|""1""|""Item""|""sites/CCPATeam/Lists/LIST  Processing Activity""|""2019-09-06 14:46:51""",,,,,,,,,,,,,,,,,,,,,
"948|""Media - NA Brands using Pinterest capabilities involving uploading hashed CRM lists""|""Brand Operations""|""Hoenig"," Lauren""|""2019-09-24 15:21:55""|""Weiss"," Linda""|""MKT""|""""|""""|""Consumer""|""Media Advertising Planning", Execution," Performance Reporting and Measurement""|""C029""|""Leverage/Optimize""|""""|""""|""Digital""|""Data files (xls", csv, pdf," accdb)""|""1""|""""|""Pinterest""|""Data Controller""|""UNITED STATES""|""> 1",0,"000""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""""|""""|""Not started""|""""|""""|""In line with SCOPE""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""KimbleKaneeta2019-09-05BrandOps011""|""""|""1""|""Item""|""sites/CCPATeam/Lists/LIST  Processing Activity""|""2019-09-06 14:46:53""",,,,,,,,,,,,,,,,,,,,,
"949|""Media - TTD""|""Brand Operations""|""Hoenig"," Lauren""|""2019-09-24 15:22:00""|""Weiss"," Linda""|""MKT""|""""|""""|""Consumer""|""Media Advertising Planning", Execution," Performance Reporting and Measurement""|""C022""|""Leverage/Optimize""|""""|""""|""Digital""|""Support Service""|""1""|""15322281""|""the Trade Desk""|""Data Controller""|""UNITED STATES""|""> 1",0,"000""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""""|""""|""Not started""|""""|""""|""In line with SCOPE""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""KimbleKaneeta2019-09-05BrandOps012""|""""|""1""|""Item""|""sites/CCPATeam/Lists/LIST  Processing Activity""|""2019-09-06 14:46:53""",,,,,,,,,,,,,,,,,,,,,,,,
"950|""Media - SKII - will be using Google ad server & DSP""|""Brand Operations""|""Hoenig"," Lauren""|""2019-09-24 15:21:55""|""Weiss"," Linda""|""MKT""|""""|""""|""Consumer""|""Media Advertising Planning", Execution," Performance Reporting and Measurement""|""C022""|""Leverage/Optimize""|""""|""""|""Digital""|""Support Service""|""1""|""20517734""|""Google""|""Data Controller""|""UNITED STATES""|""> 1",0,"000""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""""|""""|""Not started""|""""|""""|""In line with SCOPE""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""KimbleKaneeta2019-09-05BrandOps013""|""""|""1""|""Item""|""sites/CCPATeam/Lists/LIST  Processing Activity""|""2019-09-06 14:46:56""",,,,,,,,,,,,,,,,,,,,,,,,
"951|""Media - Innovid""|""Brand Operations""|""Hoenig"," Lauren""|""2019-09-24 15:20:19""|""Weiss"," Linda""|""MKT""|""""|""""|""Consumer""|""Media Advertising Planning", Execution," Performance Reporting and Measurement""|""C022""|""Leverage/Optimize""|""""|""""|""Digital""|""Support Service""|""1""|""""|""Innovid""|""Data Controller""|""UNITED STATES""|""> 1",0,"000""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""""|""""|""Not started""|""""|""""|""In line with SCOPE""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""KimbleKaneeta2019-09-05BrandOps014""|""""|""1""|""Item""|""sites/CCPATeam/Lists/LIST  Processing Activity""|""2019-09-06 14:46:57""",,,,,,,,,,,,,,,,,,,,,,,,
"952|""Media - DCM""|""Brand Operations""|""Hoenig"," Lauren""|""2019-09-24 15:22:03""|""Weiss"," Linda""|""MKT""|""""|""""|""Consumer""|""Media Advertising Planning", Execution," Performance Reporting and Measurement""|""C022""|""Leverage/Optimize""|""""|""""|""Digital""|""Support Service""|""1""|""""|""Nielsen""|""Data Controller""|""UNITED STATES""|""> 1",0,"000""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""""|""""|""Not started""|""""|""""|""In line with SCOPE""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""KimbleKaneeta2019-09-05BrandOps015""|""""|""1""|""Item""|""sites/CCPATeam/Lists/LIST  Processing Activity""|""2019-09-06 14:46:57""",,,,,,,,,,,,,,,,,,,,,,,,
"953|""Media - Programmatic TV/Addressable Pilots- Xander""|""Brand Operations""|""Hoenig"," Lauren""|""2019-09-24 15:20:19""|""Weiss"," Linda""|""MKT""|""""|""""|""Consumer""|""Media Advertising Planning", Execution," Performance Reporting and Measurement""|""C022""|""Leverage/Optimize""|""""|""""|""Digital""|""Application""|""1""|""""|""Xander""|""Data Controller""|""UNITED STATES""|""> 1",0,"000""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""""|""""|""Not started""|""""|""""|""In line with SCOPE""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""KimbleKaneeta2019-09-05BrandOps016""|""""|""1""|""Item""|""sites/CCPATeam/Lists/LIST  Processing Activity""|""2019-09-06 14:46:59""",,,,,,,,,,,,,,,,,,,,,,,,
"954|""Media - Programmatic TV/Addressable Pilots-  Adobe""|""Brand Operations""|""Hoenig"," Lauren""|""2019-09-24 15:22:04""|""Weiss"," Linda""|""MKT""|""""|""""|""Consumer""|""Media Advertising Planning", Execution," Performance Reporting and Measurement""|""C022""|""Leverage/Optimize""|""""|""""|""Digital""|""Application""|""1""|""15284731""|""Adobe""|""Data Controller""|""UNITED STATES""|""> 1",0,"000""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""""|""""|""Not started""|""""|""""|""In line with SCOPE""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""KimbleKaneeta2019-09-05BrandOps017""|""""|""1""|""Item""|""sites/CCPATeam/Lists/LIST  Processing Activity""|""2019-09-06 14:47:00""",,,,,,,,,,,,,,,,,,,,,,,,
"955|""Media - Programmatic TV/Addressable Pilots-  whatever QS uses""|""Brand Operations""|""Hoenig"," Lauren""|""2019-09-24 15:20:20""|""Weiss"," Linda""|""MKT""|""""|""""|""Consumer""|""Media Advertising Planning", Execution," Performance Reporting and Measurement""|""C022""|""Leverage/Optimize""|""""|""""|""Digital""|""Application""|""1""|""""|""QS""|""Data Controller""|""UNITED STATES""|""> 1",0,"000""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""""|""""|""Not started""|""""|""""|""In line with SCOPE""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""KimbleKaneeta2019-09-05BrandOps018""|""""|""1""|""Item""|""sites/CCPATeam/Lists/LIST  Processing Activity""|""2019-09-06 14:47:01""",,,,,,,,,,,,,,,,,,,,,,,,
"956|""Media - NA OTT Programmatic buys this includes VUDU (IP Addresses are used)""|""Brand Operations""|""Hoenig"," Lauren""|""2019-09-24 15:22:06""|""Weiss"," Linda""|""MKT""|""""|""""|""Consumer""|""Media Advertising Planning", Execution," Performance Reporting and Measurement""|""C022""|""Leverage/Optimize""|""""|""""|""Digital""|""Website""|""1""|""15058553""|""Walmart""|""Data Controller""|""UNITED STATES""|""> 1",0,"000""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""""|""""|""Not started""|""""|""""|""In line with SCOPE""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""KimbleKaneeta2019-09-05BrandOps019""|""""|""1""|""Item""|""sites/CCPATeam/Lists/LIST  Processing Activity""|""2019-09-06 14:47:02""",,,,,,,,,,,,,,,,,,,,,,,,
"957|""Media - NA Samba Test (IP Addresses are used)""|""Brand Operations""|""Hoenig"," Lauren""|""2019-09-24 15:22:08""|""Weiss"," Linda""|""MKT""|""""|""""|""Consumer""|""Media Advertising Planning", Execution," Performance Reporting and Measurement""|""C022""|""Leverage/Optimize""|""""|""""|""Digital""|""Application""|""1""|""""|""Samba""|""Data Controller""|""UNITED STATES""|""> 1",0,"000""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""""|""""|""Not started""|""""|""""|""In line with SCOPE""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""KimbleKaneeta2019-09-05BrandOps020""|""""|""1""|""Item""|""sites/CCPATeam/Lists/LIST  Processing Activity""|""2019-09-06 14:47:04""",,,,,,,,,,,,,,,,,,,,,,,,
"958|""Media - NA VideoAmp Test ( IP Adddresses are used)""|""Brand Operations""|""Hoenig"," Lauren""|""2019-09-24 15:20:20""|""Weiss"," Linda""|""MKT""|""""|""""|""Consumer""|""Media Advertising Planning", Execution," Performance Reporting and Measurement""|""C022""|""Leverage/Optimize""|""""|""""|""Digital""|""Application""|""1""|""15329416""|""VideoAmp""|""Data Controller""|""UNITED STATES""|""> 1",0,"000""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""""|""""|""Not started""|""""|""""|""In line with SCOPE""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""KimbleKaneeta2019-09-05BrandOps021""|""""|""1""|""Item""|""sites/CCPATeam/Lists/LIST  Processing Activity""|""2019-09-06 14:49:26""",,,,,,,,,,,,,,,,,,,,,,,,
"959|""Media - NA Megaphone Podcast Test (IP Addresses are used)""|""Brand Operations""|""Hoenig"," Lauren""|""2019-09-24 15:22:11""|""Weiss"," Linda""|""MKT""|""""|""""|""Consumer""|""Media Advertising Planning", Execution," Performance Reporting and Measurement""|""C022""|""Leverage/Optimize""|""""|""""|""Digital""|""Application""|""1""|""""|""Megaphone""|""Data Controller""|""UNITED STATES""|""> 1",0,"000""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""""|""""|""Not started""|""""|""""|""In line with SCOPE""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""KimbleKaneeta2019-09-05BrandOps022""|""""|""1""|""Item""|""sites/CCPATeam/Lists/LIST  Processing Activity""|""2019-09-06 14:49:29""",,,,,,,,,,,,,,,,,,,,,,,,
"960|""Media - NA Pandora Test (IP Addresses are used)""|""Brand Operations""|""Hoenig"," Lauren""|""2019-09-24 15:22:13""|""Weiss"," Linda""|""MKT""|""""|""""|""Consumer""|""Media Advertising Planning", Execution," Performance Reporting and Measurement""|""C022""|""Leverage/Optimize""|""""|""""|""Digital""|""Application""|""1""|""""|""Pandora""|""Data Controller""|""UNITED STATES""|""> 1",0,"000""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""""|""""|""Not started""|""""|""""|""In line with SCOPE""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""KimbleKaneeta2019-09-05BrandOps023""|""""|""1""|""Item""|""sites/CCPATeam/Lists/LIST  Processing Activity""|""2019-09-06 14:49:29""",,,,,,,,,,,,,,,,,,,,,,,,
"961|""Media - NA Programmatic (TTD Unified ID is used)""|""Brand Operations""|""Hoenig"," Lauren""|""2019-09-24 15:22:17""|""Weiss"," Linda""|""MKT""|""""|""""|""Consumer""|""Media Advertising Planning", Execution," Performance Reporting and Measurement""|""C022""|""Leverage/Optimize""|""""|""""|""Digital""|""Application""|""1""|""15322281""|""the Trade Desk""|""Data Controller""|""UNITED STATES""|""> 1",0,"000""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""""|""""|""Not started""|""""|""""|""In line with SCOPE""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""KimbleKaneeta2019-09-05BrandOps024""|""""|""1""|""Item""|""sites/CCPATeam/Lists/LIST  Processing Activity""|""2019-09-06 14:49:30""",,,,,,,,,,,,,,,,,,,,,,,,
